id,index,x,y,goal,goal_smf,x0,c,angle,distance,xg_basic,gk_distance,gk_distance_y,close_players,triangle,gk_dist_to_goal,is_closer,header
351f8e73-91ff-4ab0-baad-ce7364e52c96,2337,19.6875,36.04,0,0,85.3125,2.039999999999999,20.851015017017225,19.792909241695625,0.06095273173049254,18.78853723018373,3.4850000000000065,1,2,1.8943732472773172,0,0
d52c6597-6c3e-49e6-a8c5-24a6bd426214,2357,11.287499999999994,44.285000000000004,0,0,93.7125,10.285000000000004,20.60220113651533,15.270523280162994,0.07553774021381167,12.022816849640513,7.649999999999999,1,1,3.3156268261069486,0,0
05aec60b-cfa4-43b4-aabe-171e65fbae5b,534,14.349999999999994,32.895,1,1,90.65,1.1049999999999969,28.46469231818738,14.392481544195213,0.09527855333616939,13.484560847502587,1.615000000000002,1,6,1.0892686766817525,0,0
d18f167b-c9b9-4354-aed6-655e4f685656,788,43.83749999999999,15.214999999999998,0,0,61.16250000000001,18.785000000000004,8.076978207031283,47.69279433258235,0.010633919488060037,46.99253138797695,19.04,2,1,0.9114000219442601,0,0
9bbb8185-7062-43a0-8799-3152959cf926,896,6.474999999999994,24.99,0,0,98.525,9.010000000000002,23.36532415719772,11.095301933701487,0.09859192195789301,6.8742654153007505,5.695000000000004,0,1,4.228457165444624,0,0
f1373d74-bc67-44c9-8a4d-af0427ddd56b,1184,5.512500000000003,39.1,1,1,99.4875,5.100000000000001,43.17866763196662,7.5098372985038795,0.18218215946817298,5.1260370901896515,3.0600000000000023,3,1,2.4741867350707407,0,1
47497d96-1b98-4ec5-950c-742c9e40234e,1340,6.212500000000006,32.895,1,1,98.7875,1.1049999999999969,59.844056768773584,6.310006438190064,0.2692587765817903,5.08637641155273,0.3399999999999963,2,1,1.3708140829448783,0,1
9bff0ea8-ee80-45a5-bc1f-ac9be40b7938,1406,7.174999999999997,50.83,0,0,97.825,16.83,9.282730020106008,18.29561491177599,0.049167570685425155,15.269316659562737,14.025000000000006,3,1,3.0268682247497933,0,0
0cd832a3-63e9-42ef-9d7e-3c545f9844a7,1416,23.012500000000003,44.795,0,0,81.9875,10.795000000000002,14.908453586007367,25.418638461766598,0.03968289798734663,23.756011870682332,8.840000000000003,0,2,2.1790895461178286,0,0
6ea839b1-5301-42a5-b7e5-9d5fbeff3c58,1493,9.625,41.395,0,0,95.375,7.395000000000003,27.74680544412501,12.137818996837941,0.10416733862843368,4.4853121407545355,2.805000000000007,0,1,7.654000587927856,0,0
1389f284-e513-4b92-b479-ca5e941caed4,1526,27.650000000000006,22.439999999999998,0,0,77.35,11.560000000000002,12.885280610856311,29.969252576599242,0.029943206271116823,27.606331248465462,10.455000000000005,0,1,2.3729780867087604,0,0
ccf3201c-e9c8-4d50-a875-9ca85ddecf05,1675,15.224999999999994,35.105,0,0,89.775,1.1049999999999969,26.90505090624433,15.26504667532988,0.08804663522268164,11.907586867203605,0.42499999999999716,4,2,3.660126363938819,0,0
